trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
366,False,"{'a': 0.2, 'e': 0.16041356777517274}",25,0,-45.975208936553855,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
367,False,"{'a': 0.2, 'e': 0.15961350176811803}",20,10,15.842831538894128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.2, 'e': 0.15881742610692068}",20,3,12.903918807215947,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
369,False,"{'a': 0.2, 'e': 0.1580253208896478}",30,8,-10.533675545065991,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
370,False,"{'a': 0.2, 'e': 0.1572371663136276}",20,0,9.572331042617643,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
371,False,"{'a': 0.2, 'e': 0.15645294267495474}",20,14,11.33349788285178,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.2, 'e': 0.1556726303679973}",25,17,13.182561565833609,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.2, 'e': 0.15489620988490704}",25,16,16.348335202981872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.2, 'e': 0.1541236618151314}",20,0,24.580078639211262,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
375,False,"{'a': 0.2, 'e': 0.15335496684492847}",20,12,8.044222582663346,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.2, 'e': 0.15259010575688386}",25,4,-11.617343747239966,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
377,False,"{'a': 0.2, 'e': 0.1518290594294306}",20,11,17.181927268816747,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.2, 'e': 0.15107180883637084}",20,0,8.012212252927487,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
379,False,"{'a': 0.2, 'e': 0.15031833504640033}",20,14,8.141050630922269,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.2, 'e': 0.14956861922263504}",20,0,35.39162515593674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.2, 'e': 0.14882264262214037}",20,13,7.052251997315489,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.2, 'e': 0.14808038659546244}",25,3,-3.808038626149841,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
383,False,"{'a': 0.2, 'e': 0.14734183258616193}",20,15,4.654575531551107,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.2, 'e': 0.14660696213035015}",30,22,1.9402697818213899,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
385,False,"{'a': 0.2, 'e': 0.14587575685622736}",20,9,-14.308927465189498,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
386,False,"{'a': 0.2, 'e': 0.14514819848362373}",25,13,23.344248080214776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.2, 'e': 0.14442426882354198}",20,4,24.366316997536742,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.2, 'e': 0.14370394977770293}",30,12,28.641795597788846,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.2, 'e': 0.14298722333809288}",25,13,21.639693181458565,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.2, 'e': 0.1422740715865136}",25,13,11.894725808363447,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
391,False,"{'a': 0.2, 'e': 0.14156447669413402}",30,2,39.11014297472015,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.2, 'e': 0.140858420921045}",25,14,22.056581569488415,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.2, 'e': 0.14015588661581535}",25,7,17.58109122281541,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
394,False,"{'a': 0.2, 'e': 0.13945685621505094}",25,0,34.52932355717625,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
395,False,"{'a': 0.2, 'e': 0.13876131224295524}",35,9,-27.23885847236433,"{0: 22, 1: 0, 2: 2, 3: 2, 4: 0}",1
396,False,"{'a': 0.2, 'e': 0.13806923731089282}",20,0,-9.302227966360757,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
397,False,"{'a': 0.2, 'e': 0.13738061411695424}",25,13,9.711882725180649,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
398,False,"{'a': 0.2, 'e': 0.13669542544552385}",20,9,19.981513060699804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.2, 'e': 0.13601365416684916}",20,11,14.821732378874438,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.2, 'e': 0.1353352832366127}",20,16,5.831930036268809,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.2, 'e': 0.13466029569550586}",20,0,14.891285067748683,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
402,False,"{'a': 0.2, 'e': 0.13398867466880493}",20,12,4.146294257468634,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
403,False,"{'a': 0.2, 'e': 0.13332040336594936}",25,10,-8.604396732986027,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
404,False,"{'a': 0.2, 'e': 0.13265546508012172}",20,7,-18.16600079879055,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
405,False,"{'a': 0.2, 'e': 0.13199384318783022}",20,10,19.671388894592454,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.2, 'e': 0.13133552114849303}",25,0,30.50175246357216,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.2, 'e': 0.13068048250402503}",20,8,20.965186742714238,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.2, 'e': 0.1300287108784259}",25,7,37.36812164683248,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.2, 'e': 0.12938018997737108}",35,13,-21.390916347121856,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
410,False,"{'a': 0.2, 'e': 0.12873490358780423}",25,10,6.317486148991389,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
411,False,"{'a': 0.2, 'e': 0.12809283557753198}",30,17,22.177341205536962,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.2, 'e': 0.12745396989482075}",20,6,22.043024854318077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.2, 'e': 0.1268182905679951}",20,0,12.486094027464315,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
414,False,"{'a': 0.2, 'e': 0.12618578170503877}",25,11,-1.0995382999876502,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
415,False,"{'a': 0.2, 'e': 0.1255564274931972}",20,12,-27.95689679814931,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
416,False,"{'a': 0.2, 'e': 0.12493021219858241}",20,14,10.643757203169768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.2, 'e': 0.12430712016577938}",30,18,21.619493143558742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.2, 'e': 0.12368713581745483}",25,9,17.207388423463296,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.2, 'e': 0.12307024365396771}",20,11,16.72164631542472,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.2, 'e': 0.1224564282529819}",25,15,17.21829220389764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.2, 'e': 0.12184567426908036}",25,8,17.205753848121283,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.2, 'e': 0.12123796643338168}",25,18,13.122591689072737,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.2, 'e': 0.12063328955315826}",25,12,15.409194754531324,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.2, 'e': 0.12003162851145673}",30,21,8.17016666171595,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.2, 'e': 0.11943296826671962}",20,0,13.885671808329999,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
426,False,"{'a': 0.2, 'e': 0.11883729385240965}",20,9,22.48502208652892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.2, 'e': 0.1182445903766354}",20,16,7.723506133258421,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.2, 'e': 0.11765484302177918}",20,14,10.09118913299038,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.2, 'e': 0.11706803704412637}",35,27,-7.768191563964177,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
430,False,"{'a': 0.2, 'e': 0.11648415777349697}",25,11,11.034141371874068,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
431,False,"{'a': 0.2, 'e': 0.11590319061287874}",35,18,27.38694832524377,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.2, 'e': 0.11532512103806251}",30,12,18.028108867970452,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
433,False,"{'a': 0.2, 'e': 0.11474993459727875}",25,0,17.083293168344902,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
434,False,"{'a': 0.2, 'e': 0.1141776169108365}",25,13,25.42153681340123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.2, 'e': 0.11360815367076371}",20,5,20.247821751656502,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.2, 'e': 0.11304153064044985}",25,9,-29.13340501143012,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
437,False,"{'a': 0.2, 'e': 0.11247773365428958}",20,5,-18.19485924396728,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
438,False,"{'a': 0.2, 'e': 0.11191674861732888}",20,3,22.44940663786126,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.2, 'e': 0.11135856150491262}",20,12,-14.327689876704165,"{0: 6, 1: 1, 2: 0, 3: 1, 4: 0}",1
440,False,"{'a': 0.2, 'e': 0.11080315836233387}",20,6,21.70640336504526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.2, 'e': 0.11025052530448522}",30,6,7.540240858420396,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
442,False,"{'a': 0.2, 'e': 0.10970064851551141}",30,13,-13.185118072568168,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
443,False,"{'a': 0.2, 'e': 0.10915351424846406}",30,12,36.55971032668374,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.2, 'e': 0.10860910882495796}",20,6,21.18296303860663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.2, 'e': 0.10806741863482926}",20,0,27.16328159640836,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.2, 'e': 0.10752843013579495}",20,5,23.965319510389765,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.2, 'e': 0.10699212985311449}",20,2,29.730175799966784,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.2, 'e': 0.1064585043792528}",20,11,14.480829149261648,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.2, 'e': 0.10592754037354536}",20,0,30.19462701084733,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
450,False,"{'a': 0.2, 'e': 0.10539922456186433}",20,12,13.366401162043706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.2, 'e': 0.1048735437362869}",20,11,14.502728437103679,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.2, 'e': 0.104350484754765}",20,7,16.40870922492361,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.2, 'e': 0.10383003454079692}",25,15,16.068997796802233,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.2, 'e': 0.1033121800831002}",20,6,-21.350119453458532,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
455,False,"{'a': 0.2, 'e': 0.1027969084352864}",20,1,26.11004216169348,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.2, 'e': 0.10228420671553744}",30,8,14.835299367540955,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
457,False,"{'a': 0.2, 'e': 0.10177406210628372}",25,12,8.8684216746235,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.2, 'e': 0.1012664618538834}",20,9,20.7030631374945,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.2, 'e': 0.10076139326830373}",30,22,15.60399937647154,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.2, 'e': 0.1002588437228037}",20,0,22.150308549682578,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.2, 'e': 0.09975880065361863}",25,13,8.776006275498302,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
462,False,"{'a': 0.2, 'e': 0.09926125155964566}",30,0,45.380302497565175,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.2, 'e': 0.09876618400213154}",20,5,23.029866281133707,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.2, 'e': 0.09827358560436154}",20,6,27.855681700534983,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.2, 'e': 0.09778344405135005}",20,9,8.768464133086356,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
466,False,"{'a': 0.2, 'e': 0.09729574708953276}",25,19,11.495252355731028,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.2, 'e': 0.09681048252646021}",25,3,21.248788696917014,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.2, 'e': 0.09632763823049303}",25,8,28.129430871512408,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.2, 'e': 0.09584720213049865}",20,9,12.816354727385153,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.2, 'e': 0.09536916221554961}",30,10,-0.7164808122259059,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.2, 'e': 0.09489350653462311}",20,0,20.43550022036645,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
472,False,"{'a': 0.2, 'e': 0.09442022319630235}",25,13,5.753443098932812,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
473,False,"{'a': 0.2, 'e': 0.09394930036847918}",25,15,16.581429616129743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.2, 'e': 0.09348072627805847}",25,17,12.248406564126492,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.2, 'e': 0.09301448921066349}",20,3,23.19067452144705,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.2, 'e': 0.09255057751034329}",20,8,-18.40666115856978,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
477,False,"{'a': 0.2, 'e': 0.09208897957928115}",30,16,21.875092817464107,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.2, 'e': 0.09162968387750484}",20,4,11.510804174599715,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.2, 'e': 0.09117267892259785}",25,7,-29.912587694815436,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
480,False,"{'a': 0.2, 'e': 0.09071795328941251}",35,0,18.876071719675835,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
481,False,"{'a': 0.2, 'e': 0.09026549560978427}",20,3,30.736273074400042,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.2, 'e': 0.08981529457224763}",25,15,12.447621082245114,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.2, 'e': 0.08936733892175319}",25,0,12.57816503275889,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
484,False,"{'a': 0.2, 'e': 0.08892161745938634}",20,8,20.851680145985558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.2, 'e': 0.08847811904208727}",30,24,14.804888302815586,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.2, 'e': 0.08803683258237255}",20,14,9.87301144381596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.2, 'e': 0.08759774704805763}",30,18,20.968706868401227,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.2, 'e': 0.0871608514619813}",25,12,25.856659883445577,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.2, 'e': 0.08672613490173114}",35,24,15.548655567231396,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.2, 'e': 0.0862935864993705}",30,18,19.2182564797977,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.2, 'e': 0.08586319544116683}",20,9,19.559298674062894,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.2, 'e': 0.08543495096732123}",20,4,22.648793979610925,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.2, 'e': 0.08500884237169956}",25,3,35.20012442338966,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.2, 'e': 0.08458485900156469}",20,10,16.035684657543936,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.2, 'e': 0.08416299025731036}",30,0,43.67168504488675,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
496,False,"{'a': 0.2, 'e': 0.08374322559219596}",25,15,-2.384150255887154,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
497,False,"{'a': 0.2, 'e': 0.083325554512083}",25,9,28.186563146616166,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.2, 'e': 0.08290996657517266}",20,15,-4.634216053927399,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.2, 'e': 0.08249645139174498}",20,12,13.599128507712564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.2, 'e': 0.0820849986238988}",30,17,25.077517669681267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.2, 'e': 0.08167559798529346}",20,13,12.096448523941886,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.2, 'e': 0.08126823924089167}",25,12,20.767383342753885,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.2, 'e': 0.08086291220670366}",20,4,14.456252501879804,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
504,False,"{'a': 0.2, 'e': 0.08045960674953244}",25,16,-6.081574966715515,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
505,False,"{'a': 0.2, 'e': 0.08005831278672054}",20,13,12.516635966198722,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.2, 'e': 0.07965902028589801}",25,12,22.748888442446365,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.2, 'e': 0.07926171926473155}",20,10,9.112434995905598,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
508,False,"{'a': 0.2, 'e': 0.07886639979067495}",20,12,16.045868601482407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.2, 'e': 0.07847305198072073}",20,0,24.627763484320468,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
510,False,"{'a': 0.2, 'e': 0.07808166600115313}",25,7,29.383344373223842,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.2, 'e': 0.07769223206730236}",20,0,-4.540932373315096,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
512,False,"{'a': 0.2, 'e': 0.07730474044329974}",30,18,19.61103740513867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.2, 'e': 0.0769191814418345}",25,3,31.340080193994794,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.2, 'e': 0.07653554542391151}",20,0,8.676814834775175,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
515,False,"{'a': 0.2, 'e': 0.07615382279861033}",20,3,-3.9711543818107247,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
516,False,"{'a': 0.2, 'e': 0.07577400402284548}",20,0,2.8545187506617804,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
517,False,"{'a': 0.2, 'e': 0.07539607960112776}",20,14,11.11580327076468,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.2, 'e': 0.07502004008532698}",20,7,-16.01607521591529,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
519,False,"{'a': 0.2, 'e': 0.07464587607443557}",25,11,27.234097713921567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.2, 'e': 0.07427357821433388}",20,8,7.81236533721353,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
521,False,"{'a': 0.2, 'e': 0.07390313719755595}",20,15,11.078873726208176,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.2, 'e': 0.0735345437630571}",20,14,13.753948257714494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.2, 'e': 0.07316778869598221}",20,12,13.181431260377177,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.2, 'e': 0.07280286282743559}",35,18,25.67393830764612,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.2, 'e': 0.07243975703425146}",20,16,6.296172494716096,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.2, 'e': 0.0720784622387661}",30,16,23.195265393883496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.2, 'e': 0.07171896940859077}",25,4,15.434769644455544,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
528,False,"{'a': 0.2, 'e': 0.07136126955638605}",20,12,13.971492459834813,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.2, 'e': 0.07100535373963698}",30,4,5.829053301513111,"{0: 23, 1: 1, 2: 1, 3: 1, 4: 0}",1
530,False,"{'a': 0.2, 'e': 0.0706512130604296}",20,8,22.55572157901293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.2, 'e': 0.07029883866522844}",30,16,23.873446429932052,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.2, 'e': 0.06994822174465536}",25,0,38.089054482220206,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
533,False,"{'a': 0.2, 'e': 0.06959935353326901}",25,17,11.268969909951744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.2, 'e': 0.069252225309346}",20,15,-11.021182449997745,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
535,False,"{'a': 0.2, 'e': 0.06890682839466256}",25,13,24.042819738065393,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.2, 'e': 0.06856315415427791}",25,13,21.098517640573125,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.2, 'e': 0.06822119399631812}",25,8,-56.30353843895732,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
538,False,"{'a': 0.2, 'e': 0.06788093937176144}",25,0,29.311633304375817,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.2, 'e': 0.06754238177422452}",20,15,10.153998127718449,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.2, 'e': 0.06720551273974976}",35,12,32.877710242903696,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.2, 'e': 0.0668703238465938}",20,12,14.836201222602043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.2, 'e': 0.06653680671501686}",20,14,10.738636561301902,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.2, 'e': 0.06620495300707324}",20,1,25.55398408824151,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.2, 'e': 0.06587475442640295}",25,16,10.971204950519978,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.2, 'e': 0.06554620271802433}",20,0,22.251144645566928,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
546,False,"{'a': 0.2, 'e': 0.06521928966812753}",25,11,27.89278483280523,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.2, 'e': 0.06489400710386926}",20,1,27.017147054721498,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.2, 'e': 0.06457034689316847}",20,0,-9.164850394644809,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
549,False,"{'a': 0.2, 'e': 0.06424830094450308}",20,16,6.944844938966267,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.2, 'e': 0.06392786120670757}",30,21,16.73652178736616,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
